event_id,event_date,latitude,longitude,admin_division_name,rainfall24h,gpm_lat,gpm_lon,target,sample_type,elevation,slope,srtm_tile
NEG_20140627_0233,2014-06-27,22.05,90.6500015258789,NER_BACKGROUND,1.059999942779541,22.05,90.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4.0,2.202275854868013,N22E090
NEG_20141005_0252,2014-10-05,30.15000000000001,93.25,NER_BACKGROUND,0.0,30.15000000000001,93.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5209.0,13.672418096299896,N30E093
2025,2010-06-28 00:00:00,25.5728,91.885,Meghālaya,60.7449951171875,25.55,91.8499984741211,1,RECORDED_LANDSLIDE,1504.0,9.40412013238775,N25E091
NEG_20100827_0096,2010-08-27,25.15000000000001,94.75,NER_BACKGROUND,37.6349983215332,25.15000000000001,94.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1876.0,14.4918735990703,N25E094
4424,2012-06-20 00:00:00,26.149,91.7351,Assam,35.029998779296875,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,54.0,1.8522542739113341,N26E091
NEG_20140508_0228,2014-05-08,21.05,97.3499984741211,NER_BACKGROUND,0.0599999986588954,21.05,97.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1119.0,9.639401488237024,N21E097
4383,2012-06-03 00:00:00,25.3056,93.1265,Assam,19.33999824523925,25.35000000000001,93.1500015258789,1,RECORDED_LANDSLIDE,312.0,17.86684892489941,N25E093
7837,2015-08-27 00:00:00,23.7269,92.7265,Mizoram,2.495000123977661,23.750000000000004,92.75,1,RECORDED_LANDSLIDE,871.0,25.896232878736683,N23E092
5005,2013-07-01 00:00:00,26.72,95.029,Nāgāland,22.955001831054688,26.750000000000004,95.0500030517578,1,RECORDED_LANDSLIDE,690.0,8.43238623760218,N26E095
NEG_20140922_0240,2014-09-22,28.35000000000001,89.3499984741211,NER_BACKGROUND,0.0,28.35000000000001,89.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4651.0,6.939407958796708,N28E089
NEG_20070909_0015,2007-09-09,22.250000000000004,88.44999694824219,NER_BACKGROUND,6.849999904632568,22.250000000000004,88.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE,6.0,2.2048515579492607,N22E088
NEG_20080819_0033,2008-08-19,23.65000000000001,89.55000305175781,NER_BACKGROUND,19.90500259399414,23.65000000000001,89.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,10.0,0.926369172997235,N23E089
NEG_20150801_0282,2015-08-01,28.05,92.0500030517578,NER_BACKGROUND,5.74500036239624,28.05,92.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4528.0,25.592639379303844,N28E092
NEG_20110816_0153,2011-08-16,29.65000000000001,91.5500030517578,NER_BACKGROUND,4.779999256134033,29.65000000000001,91.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5024.0,15.338592897704421,N29E091
3927,2011-08-16 00:00:00,25.5144,90.2167,Meghālaya,77.614990234375,25.55,90.25,1,RECORDED_LANDSLIDE,317.0,13.589593958391733,N25E090
NEG_20130715_0197,2013-07-15,21.950000000000006,95.75,NER_BACKGROUND,1.619999885559082,21.950000000000006,95.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,72.0,2.2009992439289876,N21E095
NEG_20101009_0118,2010-10-09,30.450000000000006,94.3499984741211,NER_BACKGROUND,1.5200002193450928,30.450000000000006,94.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3179.0,6.0273065127676,N30E094
5603,2013-10-13 00:00:00,25.426,94.6024,Manipur,0.7199999094009399,25.450000000000006,94.6500015258789,1,RECORDED_LANDSLIDE,1339.0,11.959364186636995,N25E094
NEG_20101008_0112,2010-10-08,29.15000000000001,90.8499984741211,NER_BACKGROUND,1.9850001335144043,29.15000000000001,90.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4576.0,33.84132485782921,N29E090
NEG_20160422_0321,2016-04-22,24.750000000000004,93.75,NER_BACKGROUND,8.734999656677246,24.750000000000004,93.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1421.0,19.775549927371202,N24E093
2426,2010-09-13 00:00:00,22.7176,92.8416,Mizoram,22.09999656677246,22.750000000000004,92.8499984741211,1,RECORDED_LANDSLIDE,733.0,24.51559955702803,N22E092
NEG_20100706_0071,2010-07-06,28.950000000000006,90.9499969482422,NER_BACKGROUND,0.1899999976158142,28.950000000000006,90.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4447.0,0.926369172997235,N28E090
NEG_20150319_0256,2015-03-19,27.05,92.8499984741211,NER_BACKGROUND,0.0599999986588954,27.05,92.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,376.0,8.299384788228984,N27E092
NEG_20130407_0180,2013-04-07,25.65000000000001,93.75,NER_BACKGROUND,0.0,25.65000000000001,93.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,527.0,2.7651837982379774,N25E093
2106,2010-07-20 00:00:00,26.8716,94.9921,Nāgāland,21.46000099182129,26.85000000000001,94.9499969482422,1,RECORDED_LANDSLIDE,284.0,10.501444158270422,N26E094
2578,2010-10-09 00:00:00,25.3179,94.0462,Nāgāland,0.0249999985098838,25.35000000000001,94.0500030517578,1,RECORDED_LANDSLIDE,1002.0,23.248847186308105,N25E094
NEG_20100511_0057,2010-05-11,25.450000000000006,95.25,NER_BACKGROUND,2.414999961853028,25.450000000000006,95.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,227.0,2.2503139858476455,N25E095
NEG_20160518_0326,2016-05-18,25.65000000000001,95.9499969482422,NER_BACKGROUND,9.4399995803833,25.65000000000001,95.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,313.0,21.520444966564614,N25E095
2579,2010-10-09 00:00:00,25.682,94.1076,Nāgāland,0.2849999964237213,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE,1442.0,4.9508487656938565,N25E094
1770,2010-04-20 00:00:00,26.1965,91.763,Assam,126.22000122070312,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,95.0,2.7771727466475022,N26E091
3925,2011-08-15 00:00:00,27.4888,93.0153,Arunāchal Pradesh,10.035000801086426,27.450000000000006,93.0500030517578,1,RECORDED_LANDSLIDE,544.0,28.976817364678165,N27E093
NEG_20100420_0053,2010-04-20,24.85000000000001,96.25,NER_BACKGROUND,0.1349999904632568,24.85000000000001,96.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1252.0,14.120345327270515,N24E096
NEG_20160710_0334,2016-07-10,27.05,92.0500030517578,NER_BACKGROUND,5.455000400543213,27.05,92.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,2764.0,51.35662170101968,N27E092
5275,2013-08-04 00:00:00,26.1498,94.6055,Nāgāland,53.905006408691406,26.15000000000001,94.6500015258789,1,RECORDED_LANDSLIDE,1704.0,30.860938989120513,N26E094
NEG_20150901_0312,2015-09-01,28.65000000000001,93.25,NER_BACKGROUND,13.635000228881836,28.65000000000001,93.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4723.0,43.11474015955547,N28E093
NEG_20110722_0144,2011-07-22,26.85000000000001,88.3499984741211,NER_BACKGROUND,8.639999389648438,26.85000000000001,88.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,454.0,27.995532843842014,N26E088
NEG_20101010_0123,2010-10-10,22.55,95.8499984741211,NER_BACKGROUND,15.464999198913574,22.55,95.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,142.0,3.700645055238003,N22E095
NEG_20130901_0219,2013-09-01,25.55,88.75,NER_BACKGROUND,0.3350000083446502,25.55,88.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,34.0,2.9603416426663367,N25E088
213,2007-08-26 00:00:00,25.2946,92.8339,Assam,19.30499839782715,25.250000000000004,92.8499984741211,1,RECORDED_LANDSLIDE,889.0,17.07308516773084,N25E092
NEG_20150905_0314,2015-09-05,21.750000000000004,97.75,NER_BACKGROUND,11.239999771118164,21.750000000000004,97.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1214.0,0.9973587404327302,N21E097
869,2008-10-29 00:00:00,27.2333,94.1167,Assam,0.0,27.250000000000004,94.1500015258789,1,RECORDED_LANDSLIDE,88.0,2.2793545475188526,N27E094
NEG_20100913_0102,2010-09-13,28.55,95.9499969482422,NER_BACKGROUND,0.324999988079071,28.55,95.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3338.0,19.00265625531839,N28E095
3789,2011-07-16 00:00:00,27.2743,92.9064,Arunāchal Pradesh,10.355000495910645,27.250000000000004,92.9499969482422,1,RECORDED_LANDSLIDE,640.0,13.108321654365653,N27E092
6775,2015-02-14 00:00:00,26.1468,91.6469,Assam,0.0099999997764825,26.15000000000001,91.6500015258789,1,RECORDED_LANDSLIDE,61.0,8.894608374531636,N26E091
7336,2015-08-19 00:00:00,25.2193,90.5549,Meghalaya,165.65501403808594,25.250000000000004,90.5500030517578,1,RECORDED_LANDSLIDE,273.0,4.622196164454146,N25E090
NEG_20120916_0176,2012-09-16,25.35000000000001,95.75,NER_BACKGROUND,9.769999504089355,25.35000000000001,95.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,253.0,1.8522542739113341,N25E095
NEG_20130218_0179,2013-02-18,28.15000000000001,97.6500015258789,NER_BACKGROUND,0.7450000047683716,28.15000000000001,97.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3877.0,38.407212801045034,N28E097
NEG_20070911_0018,2007-09-11,22.750000000000004,89.6500015258789,NER_BACKGROUND,5.71999979019165,22.750000000000004,89.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4.0,2.1067676573213,N22E089
1935,2010-06-03 00:00:00,23.8986,91.7599,Tripura,55.160003662109375,23.85000000000001,91.75,1,RECORDED_LANDSLIDE,190.0,9.238837475306017,N23E091
2567,2010-10-08 00:00:00,25.6633,94.4703,Manipur,62.02999877929688,25.65000000000001,94.4499969482422,1,RECORDED_LANDSLIDE,1452.0,8.21793936850887,N25E094
NEG_20130601_0188,2013-06-01,21.750000000000004,97.8499984741211,NER_BACKGROUND,13.565000534057615,21.750000000000004,97.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1197.0,10.04115756674824,N21E097
NEG_20120603_0162,2012-06-03,28.55,89.25,NER_BACKGROUND,0.0,28.55,89.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4991.0,9.415914495686364,N28E089
NEG_20110812_0150,2011-08-12,24.250000000000004,88.3499984741211,NER_BACKGROUND,10.880000114440918,24.250000000000004,88.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,20.0,1.374795204419116,N24E088
6945,2015-06-19 00:00:00,25.16,93.686,Manipur,4.760000228881836,25.15000000000001,93.6500015258789,1,RECORDED_LANDSLIDE,1022.0,36.10655674778545,N25E093
NEG_20140921_0239,2014-09-21,27.250000000000004,96.1500015258789,NER_BACKGROUND,35.29499816894531,27.250000000000004,96.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1036.0,19.19356488093784,N27E096
7334,2015-08-18 00:00:00,28.1737,94.7596,Arunachal Pradesh,2.3499996662139893,28.15000000000001,94.75,1,RECORDED_LANDSLIDE,568.0,22.113876912814764,N28E094
NEG_20100615_0064,2010-06-15,26.35000000000001,96.3499984741211,NER_BACKGROUND,18.090002059936523,26.35000000000001,96.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,571.0,4.157392549336936,N26E096
3916,2011-08-13 00:00:00,25.7713,93.8067,Assam,13.929998397827148,25.750000000000004,93.8499984741211,1,RECORDED_LANDSLIDE,237.0,6.172125181758627,N25E093
NEG_20100813_0083,2010-08-13,28.55,95.9499969482422,NER_BACKGROUND,6.674999713897705,28.55,95.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3338.0,19.00265625531839,N28E095
NEG_20131006_0225,2013-10-06,21.250000000000004,88.44999694824219,NER_BACKGROUND,22.51999855041504,21.250000000000004,88.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE,0.0,0.0,N21E088
NEG_20100819_0090,2010-08-19,26.35000000000001,90.8499984741211,NER_BACKGROUND,4.659999847412109,26.35000000000001,90.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,43.0,1.0337573410561414,N26E090
NEG_20150914_0317,2015-09-14,28.85000000000001,93.4499969482422,NER_BACKGROUND,7.424999713897705,28.85000000000001,93.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3844.0,27.73889051989828,N28E093
7263,2015-07-22 00:00:00,25.4477,94.0489,Manipur,6.489999771118164,25.450000000000006,94.0500030517578,1,RECORDED_LANDSLIDE,1328.0,24.119907126086968,N25E094
NEG_20150616_0260,2015-06-16,29.65000000000001,88.6500015258789,NER_BACKGROUND,0.0,29.65000000000001,88.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4932.0,34.03546956398928,N29E088
NEG_20070826_0009,2007-08-26,21.85000000000001,96.0500030517578,NER_BACKGROUND,3.6550002098083496,21.85000000000001,96.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,68.0,0.0,N21E096
NEG_20150722_0272,2015-07-22,29.450000000000006,96.3499984741211,NER_BACKGROUND,2.424999952316284,29.450000000000006,96.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4867.0,25.877468555776876,N29E096
1084,2009-08-12 00:00:00,27.7,92.8,Arunāchal Pradesh,122.2800064086914,27.65000000000001,92.8499984741211,1,RECORDED_LANDSLIDE,2442.0,17.488372713621818,N27E092
3560,2011-05-31 00:00:00,24.8286,93.5935,Manipur,28.224998474121094,24.85000000000001,93.5500030517578,1,RECORDED_LANDSLIDE,735.0,37.974740545343984,N24E093
NEG_20100706_0073,2010-07-06,23.950000000000006,90.4499969482422,NER_BACKGROUND,0.0249999985098838,23.950000000000006,90.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5.0,0.926369172997235,N23E090
NEG_20100616_0066,2010-06-16,25.15000000000001,94.6500015258789,NER_BACKGROUND,13.710000991821287,25.15000000000001,94.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,2347.0,23.453923349588067,N25E094
NEG_20110711_0138,2011-07-11,25.750000000000004,89.25,NER_BACKGROUND,12.204999923706056,25.750000000000004,89.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,36.0,0.926369172997235,N25E089
7778,2015-08-26 00:00:00,23.8447,93.0514,Mizoram,6.619999885559082,23.85000000000001,93.0500030517578,1,RECORDED_LANDSLIDE,1089.0,27.867464228189018,N23E093
5123,2013-07-17 00:00:00,25.7131,94.0885,Nāgāland,1.3649998903274536,25.750000000000004,94.0500030517578,1,RECORDED_LANDSLIDE,1418.0,25.132660081730556,N25E094
NEG_20070523_0001,2007-05-23,21.85000000000001,92.3499984741211,NER_BACKGROUND,0.449999988079071,21.85000000000001,92.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,450.0,8.358790974273553,N21E092
NEG_20110813_0151,2011-08-13,30.15000000000001,91.9499969482422,NER_BACKGROUND,0.3949999809265136,30.15000000000001,91.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5315.0,21.846992929982495,N30E091
3840,2011-07-25 00:00:00,24.6869,93.9157,Manipur,7.885000228881836,24.65000000000001,93.9499969482422,1,RECORDED_LANDSLIDE,781.0,0.0,N24E093
NEG_20100912_0100,2010-09-12,28.250000000000004,95.9499969482422,NER_BACKGROUND,2.375,28.250000000000004,95.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1881.0,13.421358292210256,N28E095
NEG_20150819_0300,2015-08-19,23.15000000000001,91.5500030517578,NER_BACKGROUND,45.124996185302734,23.15000000000001,91.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,99.0,11.840964063837157,N23E091
NEG_20120914_0175,2012-09-14,22.65000000000001,95.0500030517578,NER_BACKGROUND,7.980000972747803,22.65000000000001,95.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,177.0,2.21009361982116,N22E095
NEG_20100628_0069,2010-06-28,27.05,89.6500015258789,NER_BACKGROUND,2.554999828338623,27.05,89.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3202.0,26.551793796615158,N27E089
NEG_20100820_0092,2010-08-20,22.35000000000001,90.1500015258789,NER_BACKGROUND,3.25,22.35000000000001,90.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,8.0,6.10154705703735,N22E090
NEG_20150725_0274,2015-07-25,25.950000000000006,89.05000305175781,NER_BACKGROUND,2.504999876022339,25.950000000000006,89.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,46.0,3.2234449914518444,N25E089
3860,2011-07-29 00:00:00,25.4192,94.108,Nāgāland,2.7249999046325684,25.450000000000006,94.1500015258789,1,RECORDED_LANDSLIDE,1393.0,14.27107053574802,N25E094
NEG_20130717_0199,2013-07-17,26.65000000000001,88.55000305175781,NER_BACKGROUND,62.93999481201172,26.65000000000001,88.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,105.0,2.1221680378641765,N26E088
9604,2016-10-12 00:00:00,27.2676,88.2891,Sikkim,14.229999542236328,27.250000000000004,88.25,1,RECORDED_LANDSLIDE,614.0,48.99498819683531,N27E088
NEG_20101008_0113,2010-10-08,23.15000000000001,96.3499984741211,NER_BACKGROUND,38.16499710083008,23.15000000000001,96.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,202.0,5.03856695539574,N23E096
9336,2016-05-18 00:00:00,24.5308,92.5121,Assam,50.285003662109375,24.55,92.5500030517578,1,RECORDED_LANDSLIDE,61.0,10.280713071431196,N24E092
4861,2013-05-12 00:00:00,24.9926,93.4946,Assam,0.7350000143051147,24.950000000000006,93.4499969482422,1,RECORDED_LANDSLIDE,1141.0,4.479758474096997,N24E093
2743,2010-11-22 00:00:00,27.5798729,91.85672387,Arunāchal Pradesh,2.7400002479553223,27.55,91.8499984741211,1,RECORDED_LANDSLIDE,2746.0,23.60412220046119,N27E091
NEG_20140922_0245,2014-09-22,26.85000000000001,94.25,NER_BACKGROUND,36.31999588012695,26.85000000000001,94.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,85.0,2.2728752644917947,N26E094
2392,2010-09-04 00:00:00,27.3702,88.7334,Sikkim,3.2599997520446777,27.35000000000001,88.75,1,RECORDED_LANDSLIDE,3523.0,13.824212020761685,N27E088
3830,2011-07-22 00:00:00,24.3527,94.3429,Manipur,3.1349997520446777,24.35000000000001,94.3499984741211,1,RECORDED_LANDSLIDE,288.0,13.266819111186056,N24E094
6288,2014-09-22 00:00:00,26.1985,91.7998,Assam,170.47999572753906,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,83.0,10.286118871948458,N26E091
NEG_20150923_0318,2015-09-23,22.15000000000001,94.4499969482422,NER_BACKGROUND,0.0,22.15000000000001,94.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,550.0,18.291036652436567,N22E094
5122,2013-07-17 00:00:00,25.7658,93.9413,Nāgāland,2.694999933242798,25.750000000000004,93.9499969482422,1,RECORDED_LANDSLIDE,813.0,44.2276920510005,N25E093
7383,2015-08-01 00:00:00,23.899,94.1434,Manipur,6.029999732971191,23.85000000000001,94.1500015258789,1,RECORDED_LANDSLIDE,263.0,13.342372695937204,N23E094
7665,2015-08-11 00:00:00,24.7016,93.5291,Manipur,1.3450000286102295,24.750000000000004,93.5500030517578,1,RECORDED_LANDSLIDE,661.0,12.984858642158148,N24E093
NEG_20100402_0050,2010-04-02,27.450000000000006,93.5500030517578,NER_BACKGROUND,0.3349999785423279,27.450000000000006,93.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1758.0,16.805609358329185,N27E093
2587,2010-10-10 00:00:00,25.6623,94.1072,Nāgāland,0.0249999985098838,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE,1386.0,9.350342558119696,N25E094
4859,2013-05-11 00:00:00,26.1771,91.7599,Assam,23.36999893188477,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,84.0,8.895692965992287,N26E091
5269,2013-08-04 00:00:00,25.8376,94.5234,Nāgāland,42.5,25.85000000000001,94.5500030517578,1,RECORDED_LANDSLIDE,804.0,2.7675913982297238,N25E094
NEG_20100817_0088,2010-08-17,28.450000000000006,90.75,NER_BACKGROUND,13.26999855041504,28.450000000000006,90.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5192.0,10.420583546850805,N28E090
6289,2014-09-22 00:00:00,26.1001,91.6849,Assam,180.3050079345703,26.15000000000001,91.6500015258789,1,RECORDED_LANDSLIDE,86.0,24.925661978622223,N26E091
NEG_20100615_0065,2010-06-15,27.35000000000001,97.5500030517578,NER_BACKGROUND,17.104997634887695,27.35000000000001,97.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,425.0,15.950601979690363,N27E097
NEG_20150722_0271,2015-07-22,21.85000000000001,93.25,NER_BACKGROUND,5.140000343322754,21.85000000000001,93.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,953.0,6.244180016359342,N21E093
3633,2011-06-20 00:00:00,26.3186,94.5121,Nāgāland,78.33999633789062,26.35000000000001,94.5500030517578,1,RECORDED_LANDSLIDE,1256.0,14.80546141353928,N26E094
NEG_20100417_0052,2010-04-17,29.750000000000004,94.6500015258789,NER_BACKGROUND,5.169999599456787,29.750000000000004,94.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4441.0,26.622667944984798,N29E094
NEG_20130804_0202,2013-08-04,24.250000000000004,94.3499984741211,NER_BACKGROUND,1.9100000858306885,24.250000000000004,94.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,165.0,2.2323025703003236,N24E094
NEG_20130701_0194,2013-07-01,25.65000000000001,92.4499969482422,NER_BACKGROUND,1.579999923706055,25.65000000000001,92.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,796.0,3.452645272142349,N25E092
5442,2013-09-02 00:00:00,27.1614,93.7525,Arunāchal Pradesh,16.780000686645508,27.15000000000001,93.75,1,RECORDED_LANDSLIDE,153.0,3.1207434178512083,N27E093
NEG_20150801_0287,2015-08-01,29.950000000000006,88.94999694824219,NER_BACKGROUND,3.9700002670288086,29.950000000000006,88.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5349.0,20.77265103747148,N29E088
NEG_20130508_0182,2013-05-08,27.35000000000001,89.75,NER_BACKGROUND,0.0,27.35000000000001,89.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3409.0,24.767918687211672,N27E089
NEG_20150801_0290,2015-08-01,24.950000000000006,92.5500030517578,NER_BACKGROUND,13.81999969482422,24.950000000000006,92.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,21.0,6.153866544922511,N24E092
NEG_20130607_0189,2013-06-07,28.250000000000004,88.75,NER_BACKGROUND,0.0,28.250000000000004,88.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4780.0,5.029127946312451,N28E088
NEG_20081029_0036,2008-10-29,24.35000000000001,89.55000305175781,NER_BACKGROUND,0.0,24.35000000000001,89.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,13.0,0.926369172997235,N24E089
NEG_20160614_0329,2016-06-14,29.750000000000004,96.9499969482422,NER_BACKGROUND,0.9149999618530272,29.750000000000004,96.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5548.0,47.20992302915263,N29E096
NEG_20120602_0159,2012-06-02,30.250000000000004,88.94999694824219,NER_BACKGROUND,0.0399999991059303,30.250000000000004,88.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5185.0,2.976414713871603,N30E088
7264,2015-07-22 00:00:00,25.4538,93.9827,Manipur,8.769999504089355,25.450000000000006,93.9499969482422,1,RECORDED_LANDSLIDE,1779.0,24.17357170238777,N25E093
NEG_20100819_0091,2010-08-19,25.35000000000001,92.0500030517578,NER_BACKGROUND,16.639999389648438,25.35000000000001,92.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1316.0,5.810843704896344,N25E092
NEG_20110724_0146,2011-07-24,30.15000000000001,89.94999694824219,NER_BACKGROUND,2.119999885559082,30.15000000000001,89.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5022.0,2.139361622081451,N30E089
2570,2010-10-08 00:00:00,24.837,93.9128,Manipur,75.5149917602539,24.85000000000001,93.9499969482422,1,RECORDED_LANDSLIDE,796.0,17.946031415771497,N24E093
6110,2014-06-27 00:00:00,26.1619,91.7697,Assam,9.095000267028809,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,56.0,1.8522542739113341,N26E091
NEG_20150613_0259,2015-06-13,25.950000000000006,89.6500015258789,NER_BACKGROUND,9.744999885559082,25.950000000000006,89.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,30.0,1.0302207741262113,N25E089
NEG_20071016_0023,2007-10-16,26.250000000000004,88.3499984741211,NER_BACKGROUND,0.0,26.250000000000004,88.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,66.0,3.6058594455040476,N26E088
6112,2014-06-28 00:00:00,26.1964,91.7652,Assam,0.5349999666213989,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,81.0,12.910612429743768,N26E091
NEG_20140509_0229,2014-05-09,29.55,89.8499984741211,NER_BACKGROUND,0.5550000071525574,29.55,89.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5493.0,26.23062568118862,N29E089
8339,2015-09-23 00:00:00,26.1666,91.7042,Assam,79.65498352050781,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,236.0,17.151823509523624,N26E091
NEG_20100603_0060,2010-06-03,27.55,93.25,NER_BACKGROUND,10.27500057220459,27.55,93.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1666.0,22.12231143013876,N27E093
NEG_20150731_0276,2015-07-31,25.450000000000006,97.3499984741211,NER_BACKGROUND,7.489999771118164,25.450000000000006,97.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,145.0,1.0259039644052512,N25E097
NEG_20070826_0008,2007-08-26,22.85000000000001,96.3499984741211,NER_BACKGROUND,11.05000114440918,22.85000000000001,96.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,766.0,26.622431337611896,N22E096
6968,2015-06-13 00:00:00,25.463,92.2121,Meghalaya,54.63500213623047,25.450000000000006,92.25,1,RECORDED_LANDSLIDE,1385.0,2.1170938186387036,N25E092
7371,2015-08-01 00:00:00,23.9939,94.0573,Manipur,6.684999465942383,23.950000000000006,94.0500030517578,1,RECORDED_LANDSLIDE,981.0,12.803323355556538,N23E094
NEG_20080520_0026,2008-05-20,23.15000000000001,92.75,NER_BACKGROUND,2.5349998474121094,23.15000000000001,92.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,878.0,23.442078859862512,N23E092
NEG_20080828_0034,2008-08-28,26.950000000000006,94.9499969482422,NER_BACKGROUND,11.445000648498535,26.950000000000006,94.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,159.0,9.07900265390921,N26E094
5582,2013-10-06 00:00:00,26.1309,91.8383,Assam,21.14000129699707,26.15000000000001,91.8499984741211,1,RECORDED_LANDSLIDE,107.0,8.517835654237123,N26E091
NEG_20150914_0316,2015-09-14,22.250000000000004,91.8499984741211,NER_BACKGROUND,1.404999852180481,22.250000000000004,91.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,23.0,6.054296458025016,N22E091
